x,y,height,faa,inv_msk,inv_pad
-1585000.0,-447000.0,1500,-18.809254534417175,True,True
-1583000.0,-447000.0,1500,-21.903125131090167,True,True
-1581000.0,-447000.0,1500,-23.98467076903186,True,True
-1579000.0,-447000.0,1500,-24.946515080494425,True,True
-1577000.0,-447000.0,1500,-24.981021489932726,True,True
-1575000.0,-447000.0,1500,-24.60952359464132,True,True
-1573000.0,-447000.0,1500,-24.218365884316565,True,True
-1571000.0,-447000.0,1500,-23.86791843088047,True,True
-1569000.0,-447000.0,1500,-23.49109863158807,True,True
-1567000.0,-447000.0,1500,-23.047193941211617,True,True
-1565000.0,-447000.0,1500,-22.493770203347324,True,True
-1563000.0,-447000.0,1500,-21.772578245053694,True,True
-1561000.0,-447000.0,1500,-20.845221786872717,True,True
-1559000.0,-447000.0,1500,-19.697639734946637,True,True
-1557000.0,-447000.0,1500,-18.46442602037309,True,True
-1555000.0,-447000.0,1500,-17.48383322214316,True,True
-1553000.0,-447000.0,1500,-17.059959860951473,True,True
-1551000.0,-447000.0,1500,-17.32317847078101,True,True
-1549000.0,-447000.0,1500,-18.358040335729747,True,True
-1547000.0,-447000.0,1500,-20.092022538420164,True,True
-1545000.0,-447000.0,1500,-22.24751357384417,True,True
-1543000.0,-447000.0,1500,-24.549179040445846,True,True
-1541000.0,-447000.0,1500,-26.737562146616114,True,True
-1539000.0,-447000.0,1500,-28.547210193807867,True,True
-1537000.0,-447000.0,1500,-29.891272023549398,True,True
-1535000.0,-447000.0,1500,-30.876849518460347,True,True
-1533000.0,-447000.0,1500,-31.46259265561685,True,True
-1531000.0,-447000.0,1500,-31.194954845612195,False,True
-1529000.0,-447000.0,1500,-29.476236630696803,False,True
-1527000.0,-447000.0,1500,-26.075448725192565,False,True
-1525000.0,-447000.0,1500,-21.08767614222727,False,True
-1523000.0,-447000.0,1500,-14.97582028984462,False,True
-1521000.0,-447000.0,1500,-9.029213854659009,False,True
-1519000.0,-447000.0,1500,-4.678222104718019,False,True
-1517000.0,-447000.0,1500,-2.192623879731377,False,True
-1515000.0,-447000.0,1500,-0.8126125962310569,False,True
-1513000.0,-447000.0,1500,0.22329265915565433,False,True
-1511000.0,-447000.0,1500,1.3624566795541178,False,False
-1509000.0,-447000.0,1500,2.687352226880489,False,False
-1507000.0,-447000.0,1500,3.8391199824833917,False,False
-1505000.0,-447000.0,1500,4.08656793613277,False,False
-1503000.0,-447000.0,1500,2.8383805789492724,False,False
-1501000.0,-447000.0,1500,0.11967388010941793,False,False
-1749000.0,-445000.0,1500,-5.031427726999658,False,False
-1747000.0,-445000.0,1500,-4.500075024053673,False,False
-1745000.0,-445000.0,1500,-4.404146913012309,False,False
-1743000.0,-445000.0,1500,-4.55946318785399,False,False
-1741000.0,-445000.0,1500,-4.751817902536102,False,False
-1739000.0,-445000.0,1500,-4.824350277920144,False,False
-1737000.0,-445000.0,1500,-4.831158472299116,False,False
-1735000.0,-445000.0,1500,-5.026117661512799,False,False
